Certificate Number,Ownership_Name,DBA Name,Business Address Number,Business Address Street Name,Business Address Full,Business Room Suite,Business Zip,Business Number,Location Number,Class Code,PBC Code,DBA Start Date,Location Start Date,Mailing Address 1,Mailing Address 2,Mailing City/State/Zip Code,Location
457156,JASON & JACKSON ENTERP INC,LA BERGERIE FRENCH RESTAURANT ,4221,GEARY BLVD,4221 GEARY BLVD,,94118,1,1,8,5800,20110310,20110310,4221 GEARY BLVD,,SAN FRANCISCO CA 941183001,"(37.7806907945891, -122.464709248238)"
457147,ASLAM'S RASOI INC,ASLAM'S RASOI INC             ,1037,VALENCIA ST,1037 VALENCIA ST,,94110,1,1,8,5800,20101227,20101227,1037 VALENCIA ST,,SAN FRANCISCO CA 941102405,"(37.756307143719, -122.42070631455)"
457122,BEST KATHERINE K,LA BELLE CREPE                ,2165,UNION ST,2165 UNION ST,,94123,1,1,8,3079,20110309,20110309,2165 UNION ST,,SAN FRANCISCO CA 941234003,"(37.796932074358, -122.434883336677)"
457104,FUNKY FUN LLC,CHAMBERS EAT + DRINK          ,601,EDDY ST,601 EDDY ST,,94102,1,1,8,5812,20110401,20110401,601 EDDY ST,,SAN FRANCISCO CA 941020000,"(37.7829594870195, -122.418058220185)"
457076,RUSNAK JOSEPH/PETRANEK MARTIN,PETRUS GASTRO                 ,1862,DIVISADERO ST,1862 DIVISADERO ST,,94115,1,1,8,5812,20110401,20110401,1862 DIVISADERO ST,,SAN FRANCISCO CA 941150000,"(37.7869328771188, -122.439977818857)"
457043,PINCH YOURSELF DESSERTS LLC,PINCH YOURSELF DESSERTS LLC   ,763,CAYUGA AVE,763 CAYUGA AVE,,94112,1,1,8,5812,20110215,20110215,763 CAYUGA AVE,,SAN FRANCISCO CA 941122507,"(37.7258337795415, -122.437228739859)"
457032,MERCER RESTAURANT GROUP LLC,AQ RESTAURANT & BAR           ,1085,MISSION ST,1085 MISSION ST,,94103,1,1,8,5800,20110301,20110301,461 2ND ST #201,,SAN FRANCISCO CA 941071498,
457009,YIU MICHAEL,THE BREW                      ,2436,POLK ST,2436 POLK ST,,94109,1,1,8,3079,20110401,20110401,2436 POLK ST,,SAN FRANCISCO CA 941090000,"(37.7993320046432, -122.422156673264)"
456995,LA CICCIA INC,LA CICCIA                     ,291,30TH ST,291 30TH ST,,94131,1,1,8,5800,20110401,20110401,291 30TH ST,,SAN FRANCISCO CA 941310000,"(37.7418660947223, -122.426614282436)"
456975,JABER ESAM M,MELODY LOUNGE                 ,3401,MISSION ST,3401 MISSION ST,,94110,1,1,8,3079,20110307,20110307,3401 MISSION ST,,SAN FRANCISCO CA 941105419,"(37.7419555142285, -122.421904885447)"
456878,CAUDILLO JUAN C,EL BUEN COMER                 ,2948,FOLSOM ST,2948 FOLSOM ST,,94110,1,1,8,3079,20110301,20110301,1104 SOUTH VAN NESS AVE APT 5,,SAN FRANCISCO CA 941103271,"(37.750171838966, -122.414199473287)"
456864,ATELIER 123 RESTAURANT LLC,ATELIER CRENN                 ,3127,FILLMORE ST,3127 FILLMORE ST,,94123,1,1,8,5812,20110121,20110121,2001 VAN NESS AVE #409,,SAN FRANCISCO CA 941093024,"(37.798370512414, -122.43604458447)"
456750,CHOIHASUN CORPORATION,KAMAKURA JAPANESE RESTAURANT  ,333,MARKET ST,333 MARKET ST,,94105,1,1,8,5800,20110301,20110301,333 MARKET ST,,SAN FRANCISCO CA 941050000,"(37.7917780013909, -122.397517088258)"
456707,KHAN FAROOQ R,THE TURKEY FRY COMPANY        ,4108,MORAGA ST,,,94122,2,1,8,3079,20110222,20130324,4108 MORAGA ST,"(37.7550178607145,-122.506907548079)",SAN FRANCISCO CA 941223930,
456702,KATANA-YA SF LLC,KATANA-YA SF LLC              ,422,GEARY ST,422 GEARY ST,B,94102,1,1,8,5800,20110310,20110310,422 GEARY ST #B,,SAN FRANCISCO CA 941020000,"(37.7872647517561, -122.410375793963)"
456699,LUMAT INC,LUMAT INC                     ,1001,S VAN NESS AVE,1001 S VAN NESS AVE,,94110,1,1,8,5800,20110201,20110201,1001 S VAN NESS AVE,,SAN FRANCISCO CA 941102615,"(37.7849297527215, -122.42191084675)"
456699,LUMAT INC,LIMON PERUVIAN ROTISSERIE     ,1001,S VAN NESS AVE,1001 S VAN NESS AVE,,94110,2,1,8,5800,20110201,20110201,1001 S VAN NESS AVE,,SAN FRANCISCO CA 941102615,"(37.7849297527215, -122.42191084675)"
456699,LUMAT INC,LIMON ROTISSERIE              ,5800,3RD ST,5800 3RD ST,1004,94124,5,1,8,5800,20110201,20111001,1001 S VAN NESS AVE,,SAN FRANCISCO CA 941102615,"(37.7251731192261, -122.395520044537)"
456699,LUMAT INC,INCA BLU BEVERAGE             ,1001,S VAN NESS AVE,1001 S VAN NESS AVE,,94110,4,1,8,5800,20110201,20110201,1001 S VAN NESS AVE,,SAN FRANCISCO CA 941102615,"(37.7849297527215, -122.42191084675)"
456699,LUMAT INC,INCA BLU                      ,1001,S VAN NESS AVE,1001 S VAN NESS AVE,,94110,3,1,8,5800,20110201,20110201,1001 S VAN NESS AVE,,SAN FRANCISCO CA 941102615,"(37.7849297527215, -122.42191084675)"
456664,BREKKIE INC,DOSA                          ,995,VALENCIA ST,995 VALENCIA ST,,94110,1,1,8,5800,20110101,20110101,995 VALENCIA ST,,SAN FRANCISCO CA 941102320,"(37.7570827029308, -122.420838103631)"
456659,JSS RESTAURANT GROUP INC,ROAM ARTISAN BURGERS          ,1649,GREENWICH ST,1649 GREENWICH ST,,94123,1,1,8,5800,20100601,20100601,1649 GREENWICH ST,,SAN FRANCISCO CA 941233647,"(37.799993797787, -122.426658861627)"
456570,JAVA HOUSE LLC,JAVA HOUSE LLC                ,40,PIER,40 PIER,,94107,1,1,8,5812,20110301,20110301,JAVA HOUSE LLC,40 PIER STE 3,SAN FRANCISCO CA 941070000,
456492,FOURTH FLOOR RESTAUR TWO LLC,CUPOLA                        ,845,MARKET ST,845 MARKET ST,400,94103,2,1,8,5800,20110219,20110219,1 MARKET STREET SUITE #347,SPEAR TOWER,SAN FRANCISCO CA 941050000,"(37.7841003936288, -122.406144591102)"
456449,425 NORTH POINT ST SRVCS LLC,CAFE PESCATORE                ,2455,MASON ST,2455 MASON ST,,94111,1,1,8,5812,20110216,20110216,50 CALIFORNIA ST STE 838,,SAN FRANCISCO CA 941114633,"(37.8061610218942, -122.414067148556)"
456449,425 NORTH POINT ST SRVCS LLC,PESCATORE                     ,2455,MASON ST,2455 MASON ST,,94108,3,1,8,5812,20110216,20130901,50 CALIFORNIA ST STE 838,,SAN FRANCISCO CA 941114633,"(37.8061610218942, -122.414067148556)"
456449,425 NORTH POINT ST SRVCS LLC,PESCATORE RESTAURANT          ,2455,MASON ST,2455 MASON ST,,94108,2,1,8,5812,20110216,20130901,50 CALIFORNIA ST STE 838,,SAN FRANCISCO CA 941114633,"(37.8061610218942, -122.414067148556)"
456409,MASALA LLC,MASALA DOSA                   ,1375,9TH AVE,1375 9TH AVE,,94122,3,1,8,5812,20110201,20110622,1375 9TH AVE,,SAN FRANCISCO CA 941222308,"(37.7626472762028, -122.466543602248)"
456280,LA ESQUINA LLC,PAPITO                        ,317,CONNECTICUT ST,317 CONNECTICUT ST,,94107,1,1,8,5812,20100801,20100801,1401 - 18TH ST,,SAN FRANCISCO CA 941070000,"(37.7623456105971, -122.397162972746)"
456266,WAYS & WINES INC,ETCETERA                      ,1523,HYDE ST,1523 HYDE ST,,94109,2,1,8,5800,20110210,20110210,795 VALENCIA ST,,SAN FRANCISCO CA 941100000,"(37.7948722771659, -122.418390841917)"
456266,WAYS & WINES INC,ETCETERA WINE BAR             ,795,VALENCIA ST,795 VALENCIA ST,,94110,4,1,8,5800,20110210,20111117,795 VALENCIA ST,,SAN FRANCISCO CA 941100000,"(37.7603021718208, -122.421105162891)"
456266,WAYS & WINES INC,WINES ETCETERA                ,1523,HYDE ST,1523 HYDE ST,,94109,3,1,8,5800,20110210,20110210,795 VALENCIA ST,,SAN FRANCISCO CA 941100000,"(37.7948722771659, -122.418390841917)"
456239,MEERIYAGERD INC,THAI HOUSE 530                ,530,VALENCIA ST,530 VALENCIA ST,,94110,2,1,8,5800,20110401,20111207,530 VALENCIA ST,,SAN FRANCISCO CA 941101115,"(37.7643326400724, -122.42212807213)"
456159,BUN MEE LLC,BUN MEE                       ,2015,FILLMORE ST,2015 FILLMORE ST,,94115,1,1,8,5812,20110301,20110301,2015 FILLMORE ST,,SAN FRANCISCO CA 941152708,"(37.7881451757554, -122.433960164153)"
456104,NGOV ELBERT,HAPPY DONUT                   ,145,COLUBUS AVE,145 COLUBUS AVE,,94133,1,1,8,3079,20110201,20110201,145 COLUMBUS AVE,,SAN FRANCISCO CA 941330000,
456082,MD FOUNDATION,MARTIN DE PORRES HOUSE        ,225,POTRERO AVE,225 POTRERO AVE,,94103,1,1,8,5800,19950101,19950101,225 POTRERO AVE,,SAN FRANCISCO CA 941030000,"(37.7666108536436, -122.407281785804)"
456037,ESPERANZA NATALIE,LA QUINTA RESTAURANT          ,2425,MISSION ST,2425 MISSION ST,,94110,1,1,8,3079,20110203,20110203,2425 MISSION ST,,SAN FRANCISCO CA 941100000,"(37.758226069769, -122.418658107009)"
456035,LOH JANICE J Y,IROHA RESTAURANT              ,1728,BUCHANAN ST,1728 BUCHANAN ST,2ND FL,94115,1,1,8,3079,20110301,20110301,1728 BUCHANAN ST 2ND FL,,SAN FRANCISCO CA 941150000,"(37.7860656681065, -122.429687502001)"
455917,GREENBURGERS LLC,GREENBURGER'S                 ,518,HAIGHT ST,518 HAIGHT ST,,94117,1,1,8,5812,20110301,20110301,518 HAIGHT ST,,SAN FRANCISCO CA 941170000,"(37.7722763000291, -122.430843855474)"
455912,AKAI SARU CORPORATION,AKAI SARU CORPORATION         ,3856,24TH ST,3856 24TH ST,,94114,1,1,8,5800,20110118,20110118,739 WASHINGTON ST #300,,SAN FRANCISCO CA 941081334,"(37.7518180016368, -122.428794634022)"
455912,AKAI SARU CORPORATION,SARU                          ,3856,24TH ST,3856 24TH ST,,94114,2,1,8,5800,20110118,20110624,739 WASHINGTON ST #300,,SAN FRANCISCO CA 941081334,"(37.7518180016368, -122.428794634022)"
455912,AKAI SARU CORPORATION,SARU SUSHI BAR                ,3856,24TH ST,3856 24TH ST,,94114,3,1,8,5800,20110118,20120201,739 WASHINGTON ST #300,,SAN FRANCISCO CA 941081334,"(37.7518180016368, -122.428794634022)"
455903,KRIKORIAN/DOONER/NEWBERGER,SF BRAZILIAN GRILL            ,376,CASTRO ST,376 CASTRO ST,,94114,1,1,8,5812,20110201,20110201,339 FILLMORE ST APT 6,,SAN FRANCISCO CA 941170000,"(37.7629212503852, -122.435500092505)"
455887,SPIRIT ADVENTURES,WISH                          ,1539,FOLSOM ST,1539 FOLSOM ST,,94103,1,1,8,5800,20110124,20110124,2320 FILBERT ST,,SAN FRANCISCO CA 941230000,"(37.7712337552506, -122.414361049736)"
455829,WING WINGS RSTRNT LWR HAIGHT,WING WINGS                    ,422,HAIGHT ST,422 HAIGHT ST,,94117,1,1,8,5812,20110128,20110128,422 HAIGHT ST,,SAN FRANCISCO CA 941170000,"(37.7724914189886, -122.429266738123)"
455820,QIN JINGWEN/CHOI UN KUAN,SOUFFLES CAFE                 ,1401,POWELL ST,1401 POWELL ST,,94109,2,1,8,3079,20110802,20110802,1513 HYDE ST,,SAN FRANCISCO CA 941093113,"(37.7975723643667, -122.41053178417)"
455811,SNEAKYS BBQ LLC,SNEAKYS BBQ LLC               ,1760,MARKET ST,1760 MARKET ST,,94102,1,1,8,5812,20110111,20110111,1760 MARKET ST,,SAN FRANCISCO CA 941020000,"(37.7725441759364, -122.423102028808)"
455807,1787 UNION LLC,BACK YARD                     ,2760,OCTAVIA ST,2760 OCTAVIA ST,,94123,2,1,8,5812,20100605,20110520,1787 UNION ST,,SAN FRANCISCO CA 941234427,"(37.7976193673386, -122.428632935949)"
455807,1787 UNION LLC,BRICK YARD SF                 ,1787,UNION ST,1787 UNION ST,,94123,1,1,8,5812,20100605,20100605,1787 UNION ST,,SAN FRANCISCO CA 941234427,"(37.7977592369276, -122.428616567293)"
455800,PATEL MOHAMED I/BAALOUACH ALI,HALAL GRILL HOUSE             ,533,JONES ST,533 JONES ST,,94102,1,1,8,5812,20110127,20110127,1009 MISSION ST #E,,SAN FRANCISCO CA 941030000,"(37.7862700534048, -122.413297326873)"
455723,O C HOUSE SF LLC,THE OLD CLAM HOUSE            ,299,BAYSHORE BLVD,299 BAYSHORE BLVD,,94124,1,1,8,5812,20110210,20110210,420 COLUMBUS AVE,,SAN FRANCISCO CA 941330000,"(37.7430616384373, -122.404851349557)"
455670,ROMA FAST FOODS INC,ROMA PIZZERIA                 ,5099,MISSION ST,5099 MISSION ST,,94112,1,1,8,5800,20101101,20101101,5099 MISSION ST,,SAN FRANCISCO CA 941120000,
455592,KIM ANN SONG-RIM,TOWER CAFE                    ,100,1ST ST,100 1ST ST,8TH FL,94105,1,1,8,3079,20110101,20110101,499 ESTUDILLO AVE APT 305,,SAN LEANDRO CA 945770000,"(37.7894876307586, -122.397593410429)"
455526,ASALAH CORPORATION,JJ FISH AND CHICKEN           ,5100,3RD ST,5100 3RD ST,,94124,1,1,8,5800,20110201,20110201,5100 3RD ST,,SAN FRANCISCO CA 941240000,"(37.7322936328554, -122.391934260871)"
455523,RAGASANJOSE LUIS/AROLA EDUARDO,LA VEINTICUATRO               ,3599,24TH ST,3599 24TH ST,,94110,2,1,8,5812,20110118,20110118,3599 24TH ST,,SAN FRANCISCO CA 941100000,"(37.7518361993593, -122.422619682025)"
455523,RAGASANJOSE LUIS/AROLA EDUARDO,CAFE FIORE                    ,3599,24TH ST,3599 24TH ST,,94110,1,1,8,5812,20110118,20110118,3599 24TH ST,,SAN FRANCISCO CA 941100000,"(37.7518361993593, -122.422619682025)"
455423,"BOTEO,CARLOS A /BOTEO,MARTA L",MARTITA RESTAURANT            ,5278,MISSION ST,5278 MISSION ST,,94112,1,1,8,5812,20110113,20110113,5278 MISSION ST,,SAN FRANCISCO CA 941120000,
455330,KIM JENNIE J,AATO                          ,1449,LOMBARD ST,1449 LOMBARD ST,,94123,2,1,8,3079,20110315,20110315,673 38TH AVE,,SAN FRANCISCO CA 941212617,"(37.8008697226476, -122.425410831083)"
455315,CRAB CO LLC,THE UGLY CRUST PIE COMPANY    ,1200,BRIDGEWAY,1200 BRIDGEWAY,,94965,3,999,8,5812,20110104,20110104,420 COLUMBUS AVE,,SAN FRANCISCO CA 941330000,
455315,CRAB CO LLC,SF SOURDOUGH KETTLE BREAD     ,1200,BRIDGEWAY,1200 BRIDGEWAY,,94965,4,999,8,5812,20110104,20110104,420 COLUMBUS AVE,,SAN FRANCISCO CA 941330000,
455315,CRAB CO LLC,SALITO'S CRAB HOUSE           ,1200,BRIDGEWAY,1200 BRIDGEWAY,,94965,2,999,8,5812,20110104,20110104,420 COLUMBUS AVE,,SAN FRANCISCO CA 941330000,
455315,CRAB CO LLC,SALITO'S                      ,1200,BRIDGEWAY,1200 BRIDGEWAY,,94965,1,999,8,5812,20110104,20110104,420 COLUMBUS AVE,,SAN FRANCISCO CA 941330000,
455293,MISSION CHEESE LLC,MISSION CHEESE                ,736,VALENCIA ST,736 VALENCIA ST,,94110,1,1,8,5800,20110201,20110201,363 HERMANN ST,,SAN FRANCISCO CA 941170000,"(37.7611283320935, -122.421840590916)"
455279,BELLABEAN INC,FUZIO UNIVERSAL BISTRO        ,1,EMBARCADERO CTR,1 EMBARCADERO CTR,,94111,2,1,8,5800,20101213,20101213,P O BOX 3324,,MODESTO CA 953533324,
455272,1655 MARKET STREET INC,THE BUCK                      ,1655,MARKET ST,1655 MARKET ST,,94103,3,1,8,5800,20101229,20110713,1759 NANTUCKET CT,,FAIRFIELD CA 945340000,"(37.7732128930333, -122.421117401739)"
455267,NIZARIOS INC,NIZARIO'S PIZZA               ,3840,GEARY BL,3840 GEARY BL,,94118,1,1,8,5800,20110101,20110101,3840 GEARY BL,,SAN FRANCISCO CA 941180000,"(37.7814918028946, -122.460677098661)"
455266,NAPOLITANA INC,NIZARIO'S PIZZA #2            ,4077,18TH ST,4077 18TH ST,,94114,1,1,8,5800,20110101,20110101,4077 18TH ST,,SAN FRANCISCO CA 941140000,"(37.7606982784419, -122.434447643718)"
455255,DUNYA INC,DUNYA BISTRO                  ,1609,POLK ST,1609 POLK ST,,94109,2,1,8,5800,20120802,20120802,1609 POLK ST,,SAN FRANCISCO CA 941093614,"(37.7916582820481, -122.421119872343)"
455223,CHSP TRS SAN FRANCISCO LLC,LE MERIDIEN SAN FRANCISCO     ,333,BATTERY ST,333 BATTERY ST,,94111,1,1,8,5800,20101215,20101215,333 BATTERY STREET,,SAN FRANCISCO CA 941113230,"(37.7947020685106, -122.400674772547)"
455223,CHSP TRS SAN FRANCISCO LLC,PARK GRILL & RESTAURANT       ,333,BATTERY ST,333 BATTERY ST,,94111,6,1,8,5800,20101215,20101215,333 BATTERY STREET,,SAN FRANCISCO CA 941113230,"(37.7947020685106, -122.400674772547)"
455223,CHSP TRS SAN FRANCISCO LLC,LE MERIDIEN SAN FRANCISCO     ,333,BATTERY ST,333 BATTERY ST,,94111,5,1,8,5800,20101215,20101215,333 BATTERY STREET,,SAN FRANCISCO CA 941113230,"(37.7947020685106, -122.400674772547)"
455223,CHSP TRS SAN FRANCISCO LLC,MAIN KITCHEN                  ,333,BATTERY ST,333 BATTERY ST,,94111,4,1,8,5800,20101215,20101215,333 BATTERY STREET,,SAN FRANCISCO CA 941113230,"(37.7947020685106, -122.400674772547)"
455223,CHSP TRS SAN FRANCISCO LLC,LOBBY LOUNGE                  ,333,BATTERY ST,333 BATTERY ST,,94111,3,1,8,5800,20101215,20101215,333 BATTERY STREET,,SAN FRANCISCO CA 941113230,"(37.7947020685106, -122.400674772547)"
455223,CHSP TRS SAN FRANCISCO LLC,EMPLOYEE CAFETERIA            ,333,BATTERY ST,333 BATTERY ST,,94111,2,1,8,5800,20101215,20101215,333 BATTERY STREET,,SAN FRANCISCO CA 941113230,"(37.7947020685106, -122.400674772547)"
455213,BAZLAMIT WAFA M,BALADIE CAFE                  ,337,KEARNY ST,337 KEARNY ST,,94108,1,1,8,3079,20110101,20110101,337 KEARNY ST,,SAN FRANCISCO CA 941080000,"(37.7913150826717, -122.404350043011)"
455212,MR PIZZA GEARY,MR PIZZA GEARY                ,3409,GEARY BLVD,3409 GEARY BLVD,,94118,1,1,8,5800,20110101,20110101,3409 GEARY BOULEVARD,,SAN FRANCISCO CA 941180000,"(37.7811060602237, -122.455532938273)"
455182,W.A. SHEH INC,SAN SUN RESTAURANT            ,848,WASHINGTON ST,848 WASHINGTON ST,,94108,1,1,8,5800,20101116,20101116,848 WASHINGTON ST,,SAN FRANCISCO CA 941080000,"(37.7952228642688, -122.407222072294)"
455173,LYS TRADING INC,HOUSE OF BANQUET              ,939,CLEMENT ST,939 CLEMENT ST,,94118,1,1,8,5800,20110101,20110101,939 CLEMENT ST,,SAN FRANCISCO CA 941180000,"(37.7824688268234, -122.469449525561)"
455145,CHEUNG DIANE J,37 DEGREE DESSERT CAFE        ,1155,TARAVAL ST,1155 TARAVAL ST,,94116,1,1,8,3079,20110101,20110101,1155 TARAVAL ST,,SAN FRANCISCO CA 941160000,"(37.7427678725245, -122.478565910244)"
455103,TRAN LIEN T,WESTERN DONUT #2              ,5101,MISSION ST,5101 MISSION ST,,94112,1,1,8,3079,20110116,20110116,5101 MISSION ST,,SAN FRANCISCO CA 941120000,"(37.7169181293734, -122.440325821866)"
455090,CHU SIO K,LITTLE WOK                    ,2675,OCEAN AVE,2675 OCEAN AVE,,94132,1,1,8,3079,20110115,20110115,2675 OCEAN AVE,,SAN FRANCISCO CA 941320000,"(37.731931457151, -122.474342606987)"
455074,TALBOT DEBBIE & SCOT,TARTINE TALBOT                ,244,GOUGH ST,244 GOUGH ST,,94102,1,1,8,3079,20110101,20110101,244 GOUGH ST,,SAN FRANCISCO CA 941020000,"(37.7757157833596, -122.422575041365)"
455053,F & B FOOD ENTERPRISES INC,NAAN-N-CURRY                  ,690,VAN NESS AVE,690 VAN NESS AVE,,94102,1,1,8,5800,20101215,20101215,1100 WEST 11TH ST #D,,TRACY CA 953760000,"(37.7818526397473, -122.420197468686)"
454871,BECK & BLOOM LLC,WISE SONS DELICATESSEN        ,3150,24TH ST,3150 24TH ST,,94110,2,1,8,5812,20101225,20120110,3150 24TH STREET,,SAN FRANCISCO CA 941104033,"(37.7526309970126, -122.415345532287)"
454871,BECK & BLOOM LLC,THE BAKERY                    ,2590,MISSION ST,2590 MISSION ST,,94110,3,1,8,5812,20101225,20130201,3150 24TH STREET,,SAN FRANCISCO CA 941104033,"(37.755656806214, -122.419285730823)"
454871,BECK & BLOOM LLC,WISE SONS AT THE JEWISH MUSEUM,736,MISSION ST,736 MISSION ST,,94103,4,1,8,5812,20101225,20130415,3150 24TH STREET,,SAN FRANCISCO CA 941104033,"(37.7859087060479, -122.403364133856)"
454864,WHALEN MARK A,MARK WHALEN CREATIONS         ,1900,MARKET ST,1900 MARKET ST,,94102,1,1,8,3079,20101220,20101220,1900 MARKET ST,,SAN FRANCISCO CA 941020000,"(37.7706407452388, -122.425406404539)"
454856,S F OCEANIC RESTAURANT,S F OCEANIC RESTAURANT        ,101,UTAH ST A,101 UTAH ST A,,94103,1,1,8,5800,20101220,20101220,94 CLEARVIEW DR,,DALY CITY CA 940150000,
454853,MARJI HAITHAM,FREDDIE'S SANDWICHES/CAFE SHOP,1488,PINE ST,1488 PINE ST,,94109,1,1,8,3079,20101220,20101220,1488 PINE ST,,SAN FRANCISCO CA 941090000,"(37.7898339298607, -122.420263194142)"
454836,T2J THAI RESTAURANT LLC,T2J THAI RESTAURANT           ,2065,POLK ST,2065 POLK ST,,94109,2,1,8,5812,20101216,20110501,567 PINE ST #201,,SAN FRANCISCO CA 941083221,"(37.7957466834339, -122.421936198256)"
454835,J&R NAKAKI LLC,2G JAPANESE BRASSERIE         ,601,VAN NESS AVE,601 VAN NESS AVE,F,94102,1,1,8,5800,20110101,20110101,471 40TH AVE,,SAN FRANCISCO CA 941210000,"(37.7813857769968, -122.421406326697)"
454796,LIGHTENING FOODS INC,LIGHTENING FOODS              ,98,MISSION ST,98 MISSION ST,,94105,1,1,8,5800,20110101,20110101,98 MISSION ST,,SAN FRANCISCO CA 941050000,"(37.7933707287516, -122.394233282952)"
454781,CHANDRA S COLORADO D,PICK ME UP PIZZA KITCHEN      ,680,POST ST,680 POST ST,,94109,1,1,8,5812,20101201,20101201,680 POST ST,,SAN FRANCISCO CA 941090000,"(37.7878842979153, -122.413069092254)"
454765,CABRERA JOSE R,RINCONCITO NICARAGUENSE       ,3161,24TH ST,3161 24TH ST,,94110,1,1,8,3079,20101201,20101201,3161 24TH ST,,SAN FRANCISCO CA 941100000,
454750,PISONI T M CHIAVINO S,RED'S JAVA HOUSE              ,PIER,30,PIER 30,,94105,1,1,8,5812,20101101,20101101,30 PIER,,SAN FRANCISCO CA 941050000,
454719,AFTER OSHA LLC,AFTER OSHA LLC                ,338,SPEAR ST,338 SPEAR ST,33C,94105,1,1,8,5812,20101207,20101207,432 SUTTER ST,,SAN FRANCISCO CA 941083918,"(37.7893759659823, -122.390971995909)"
454719,AFTER OSHA LLC,AFTER OSHA LLC                ,432,SUTTER,432 SUTTER,,94108,1,2,8,5812,20101207,20111111,432 SUTTER ST,,SAN FRANCISCO CA 941083918,"(37.7896021448088, -122.407459786241)"
454711,COGG LLC,COGG LLC                      ,1182 MAR,KET ST,1182 MAR KET ST,200,94102,1,1,8,5800,20040210,20040210,1182 MARKET ST #200,,SAN FRANCISCO CA 941024916,
454711,COGG LLC,GOLDEN GATE THEATRE           ,1,TAYLOR ST,1 TAYLOR ST,,94102,2,1,8,5800,20040210,20050121,1182 MARKET ST #200,,SAN FRANCISCO CA 941024916,"(37.782505154316, -122.411079923968)"
454694,GREGORY SMITH FOODS INC.,THE GRILL                     ,799,BRYANT ST,799 BRYANT ST,,94107,1,1,8,5800,20110101,20110101,799 BRYANT ST,,SAN FRANCISCO CA 941070000,"(37.776079196695, -122.402151766571)"
454693,ROCKIN' CRAWFISH LLC,ROCKIN' CRAWFISH LLC          ,1325,FILLMORE ST,1325 FILLMORE ST,,94115,1,1,8,5812,20110101,20110101,161 HILLSIDE BLVD,,DALY CITY CA 940140000,
454609,BOURNE-RUIZ LUZ AURORA,NEW ALTERNATIVES              ,1600,GUERRERO ST,1600 GUERRERO ST,,94110,1,1,8,3079,20101208,20101208,1600 GUERRERO ST,,SAN FRANCISCO CA 941100000,"(37.7454347232734, -122.422520928082)"
454577,WE DRINK INC,THE WRECK ROOM                ,1390,CALIFORNIA ST,1390 CALIFORNIA ST,,94109,1,1,8,5800,20101207,20101207,1390 CALIFORNIA ST,,SAN FRANCISCO CA 941090000,"(37.7912296433079, -122.417184920776)"
454541,CARNELIAN LLC,CARNELIAN                     ,1,FERRY PLAZA PIER 2,1 FERRY PLAZA PIER 2,,94111,1,1,8,5800,20101203,20101203,"1 FERRY PLAZA, PIER 2",,SAN FRANCISCO CA 941110000,
454541,CARNELIAN LLC,1 FERRY PLAZA                 ,1,FERRY PZ,1 FERRY PZ,,94111,2,1,8,5800,20101203,20120402,"1 FERRY PLAZA, PIER 2",,SAN FRANCISCO CA 941110000,
454502,BERU SAMEER F,TARAVAL PIZZA                 ,1115,TARAVAL ST,1115 TARAVAL ST,,94116,1,1,8,3079,20101201,20101201,1115 TARAVAL ST,,SAN FRANCISCO CA 941160000,"(37.7427859388909, -122.47815085896)"
454450,ELTAWIL YAMEN,PALMYRA                       ,700,HAIGHT ST,700 HAIGHT ST,,94117,1,1,8,3079,20101222,20101222,700 HAIGHT ST,,SAN FRANCISCO CA 941170000,"(37.77187888524, -122.433944868131)"
454404,JPMD LLC,BREAKING BREAD SANDWICHES     ,4,EMBARCADERO CTR STREET LEVEL,4 EMBARCADERO CTR STREET LEVEL,,94111,1,1,8,5812,20101206,20101206,6629 BELLHURST LN,,CASTRO VALLEY CA 945520000,
454383,HEARTH COFFEE ROASTERS INC,HEARTH COFFEE ROASTERS        ,55,ATHENS ST,55 ATHENS ST,,94112,1,1,8,5800,20101129,20101129,884 41ST AVE #2,,SAN FRANCISCO CA 941210000,"(37.7269977171605, -122.424040186002)"
454367,ROCKDALE GROUP LLC,CHOTTO                        ,3317,STEINER ST,3317 STEINER ST,,94123,1,1,8,5812,20101129,20101129,3317 STEINER ST,,SAN FRANCISCO CA 941230000,"(37.7999195898827, -122.438045372939)"
